texto,tipo
Promete Telmex que no subirá sus tarifas en este 2021 y 2022,9
Analiza cadena comercial Soriana instalar cajas de autocobro en sus tiendas; lanza prueba piloto,9
"Pareja tiene 21 hijos en un año, ahora gasta más de un millón de pesos en niñeras",9
Raúl de ocho años que sueña ser reportero de El Piñero,9
"Lluvias por la tormenta tropical, ha dejado incomunicados a varios municipios del Istmo",9
'Las bellas playas poco conocidas de Pochutla',9
"Cristiano Ronaldo, nuevo jugador del Manchester United",9
"Autorizan a comercios invadir espacios en vía pública, pese a que el reglamento lo prohíbe",9
Una persona muere en robo a banco en Boca del Río[VIDEO],9
"Coches varados y casas inundadas en Juchitán, estragos por fenómeno meteorológico",9
Halla PGJE de Tlaxcala cuerpo de profesor desaparecido hace más de dos años: estaba en su anfiteatro,9
Dan marcha atrás para clases presenciales en escuelas privadas de Oaxaca,8
Protección Civil mantiene monitoreo de niveles de afluentes en la Costa por constantes lluvias,9
Oaxaca registra 42 decesos y 563 contagios por COVID-19 en 24 horas,9
"Crisis en el Hospital de la Niñez, impide que realicen la intervención quirúrgica que Alan necesita para seguir viviendo",9
Recibe México a 124 periodistas afganos que huyen de Kabul en busca de asilo,9
Alerta por delitos en transporte público de Oaxaca; Semovi inhabilitará unidades,9
Pide Congreso al IEEPO garantizar la salud de las y los estudiantes en Oaxaca,9
Consigue la nadadora Fabiola Ramírez la primera medalla para México en los Paralímpicos de Tokio 2020,9
"Promesas sí, hechos no",9
"Se reúnen jefe de la CIA y líder talibán para tratar situación en Kabul, informa The Washington Post",9
"Tras 7 años varadas, por fin ruedan las llantas del CityBus; arranca etapa preoperativa",9
José Julio Antonio Aquino | Elecciones en Oaxaca,9
Combinados tuvo un espectacular regreso en la Liga de Futbol del Sur,9
Oaxaca conquista España a través de la gastronomía,9
Registra Oaxaca 12 muertes en menos de 24 horas por COVID-19; suma 653 nuevos contagios,9
Alcanza el Istmo los 24 decesos por COVID-19 en un día; es cifra más alta de la región,9
Congreso de Oaxaca llama a integrar consejos de Protección Civil en 570 municipios,9
"En Oaxaca, 42 menores han muerto por covid y otros 3 mil 577 se han contagiado este año",9
Capacita Celdim a jardineros con discapacidad para integrarlos a la vida laboral,9
Congreso de la Unión cimentó el proyecto de la 4T: Armado Contreras Castillo,9
"Mantiene Tonameca tres brotes comunitarios activos, relacionados con realización de reuniones y fiestas",9
Pide Canacope acciones contra robos a comercios; al menos 647 negocios han sido víctima de asaltos,9
Conocen Real Madrid y Kenti Robles su camino en la Champions League,9
Migrantes piden visas humanitarias para circular libremente por México,9
Masacre en la Universidad de Texas: así fue el primer tiroteo masivo en EE. UU.,9
Llaman legisladores al Ayuntamiento de Oaxaca a atender problema del comercio ambulante,9
"No eres tú, es el sol; exponerse a la luz del astro rey aumenta la pasión sexual en humanos",9
"En prisión, banda de ladrones originaria de CDMX; operaban en el centro de Oaxaca",9
Abren creadores de Oaxaca sus talleres a la 'Ruta del Arte' a partir del 16 de septiembre,9
Extorsión mediante apps de préstamo; la nueva modalidad del crimen organizado para cometer fraude,9
Piden legisladores de Oaxaca no dejar entrega de bases de salud en manos de sindicatos,9
En 10 tripulaciones habrá participación de pilotos y navegantes locales en el Rally Sierra Juárez 2021,9
"En Huajuapan de León, Oaxaca, retoma Sedena vacunación anti Covid-19",9
"Tras tomar clase en Zoom, Mariana murió bajo toneladas de rocas en deslave del Cerro del Chiquihuite",9
OAXACA: De dar vida a la Guelaguetza a las sombras de la crisis. Así golpeó la pandemia a los famosos monos de calenda y a uno de sus creadores,9
Lomabonitenses construyen Retroexcavadora con llantas usadas; negocios que ayudan al ambiente,9
Equipa IEEPO con mobiliario a 189 escuelas de nivel básico en la Cuenca,9
Científicos logran entrenar vacas que van al baño en lugares específicos,9
Oaxaca dejó de recibir 8. 7% de gasto federalizado de enero a junio,9
Demandan capitalinos seguridad en colonias y reordenamiento del comercio en la vía pública,9
"Entre ovaciones, atleta alemán que recorre el mundo llega a Oaxaca",9
"Es la medallista paralímpica Amalia Pérez una inspiración para pesista de Oaxaca, Laura Cerero",9
Cambio de corcholatas.,9
(Video)Conductor ataca pluma de acceso a complejo habitacional tras impedirle pasar por tener adeudos,9
"Solicitan diputados a las autoridades estatales y federales, apoyar a damnificados por el huracán Grace",6
"Eligen representantes comunales en Pochutla, en un tenso, pero controlado ambiente",9
"Brecha digital. La vieja normalidad de la región triqui de Oaxaca, donde no todos pueden volver a clases",9
Avanza selección de personal para juzgados laborales en el poder judicial,9
Reconoce AMLO labor de la delegación de México en los Paralímpicos de Tokio 2020,9
Este domingo rinden protesta diputados por Oaxaca de la 65 Legislatura del Congreso de la Unión,9
Diosa Quimera celebra a lo grande cinco años en la lucha libre,9
Gobierno de Oaxaca avanza en trabajos de ordenamiento territorial en el Istmo,9
Vacuna antiCOVID provoca aglomeraciones en Tlaxiaco; pobladores soportaron las inclemencias del clima,9
"Exhibe Alfonso Barrera ""La felicidad es una ola poderosa""",9
Romperá México record en adquisición de vacunas anti COVID-19: Marcelo Ebrard,9
"Sumergido en su peor crisis, PRD convoca a partidos contrarios a Morena, a aliarse para Gobernatura de Oaxaca",9
"Alejandra, de 36 años, ató una cuerda a su cuello y se mató en Sola de Vega, Oaxaca",9
Encuestadora Poligrama presenta sondeo que da ventana a Susana Harp,9
Ofrece Afore Pensionissste taller gratuito para periodistas,9
"A casi tres años del crimen en el bar Puchoys, detienen a presunto homicida",9
Regreso a clases en Oaxaca debe garantizar derecho a educación y salud: DDHPO,9
Exhorta SMO a las denunciar actos de discriminación y violencia en contra de adultas mayores,9
Los Couches.,9
Impulsan desarrollo integral en Oaxaca para menores de edad con discapacidad,9
"Día Internacional de la Paz, conseguir bienestar propio para alcanzar equidad y sostenibilidad",9
No hay condiciones para celebrar fiestas patrias con público: Gobierno de Tuxtepec,9
"Poder y dinero | Víctor Sánchez Baños | Sindicatos, corrupción y complicidad",9
Rescata Nativitas Coatlán antiguo lienzo mixe que data del siglo XV,9
Promueve José Alfredo Nicolás Vera el interés por el futbol en las nuevas generaciones,9
Celebran los primeros cinco años del ingeniero Jorge Bueno como cronista de la Ciudad de Oaxaca,9
Sale de Chiapas caravana con 700 haitianos; se dirigen hacia el norte del país,9
Cierran de manera definitiva 22 negocios en la capital oaxaqueña; locatarios no pudieron solventar sus gastos de operación,9
Se extiende el comercio en la vía pública ante crisis económica derivada de la pandemia por COVID-19,9
"Certificado de vacunación contra Covid-19, así se puede obtener desde WhatsApp",9
"Del Biguie’ antiguo, al Xandu’ de los conquistadores",9
"Pese a los tiempos difíciles, no nos ‘rajamos’: dice 'Don Papitas', conocido vendedor de frituras de Tuxtepec",9
La Policía Estatal brinda seguridad en reunión de comuneros en Ayutla,9
Proyecto MIN combate deserción escolar con reutilización de equipo de computo en Oaxaca,9
Todo lo que sube tiende a bajar,9
"Sujeto muere en las calles de Salina Cruz, Oaxaca; hallan su cuerpo junto a botellas de alcohol",9
"Corto circuito provoca incendio en bodega de frutas y verduras de Matías Romero, Oaxaca",9
Implementan acciones para destrucción segura de residuos,9
El mejor de los rostros de un creyente | Felipe de J. Monroy,9
"Organizaciones de la sociedad civil, manifestaron su rechazo a la despenalización del aborto en México",9
"Arrolla tren de Ferrosur a camioneta, en Veracruz",9
"Mujer sufre aborto y deja feto en el baño de un hotel de Córdoba, Veracruz",9
Denuncian despidos injustificados catedráticos de Universidad Bienestar campus Tlaxiaco,9
"Graban a delincuentes que asaltaron laboratorio en Juchitán, Oaxaca",9
COVID-19 en Oaxaca alcanza máxima cifra de contagios en agosto,9
"Pide Arzobispo de Oaxaca a los feligreses escuchar la palabra de Dios ""para tener un buen corazón""",9
"Cumplir con la ley, la mayor responsabilidad: Sánchez González",9
Oaxaca está lista para arrancar la segunda etapa de la Reforma Laboral: AMH,9
Inicia jornada de segundas dosis de AstraZeneca y Sinovac contra el COVID-19 en la Cuenca,9
Evaluará gobierno de Oaxaca la gestión de sus instituciones,9
Se desborda migración haitiana en Tapachula,9
Liliana y Diego enlazan sus vidas,9
Urge entender a pueblos indígenas y afromexicanos para resolver conflictos: DDHPO,9
Guardianes representarán a Oaxaca en un campeonato nacional de beisbol,9
Vivir junto al peligro,9
Protestan taxistas por asaltos en Huajuapan; exigen mayor seguridad,9
"Dos varones de 16 y 18 años de edad murieron ahogados en una poza de Emiliano Zapata, Veracruz",9
Cierran 10 tiendas 'Modelorama'en Loma Bonita,9
"Regreso a clases, los retos de siempre.",9
Disfrutando el cafecito. . .,9
Bellos momentos,9
"Concentran cinco municipios del Istmo alta incidencia delictiva; violencia intrafamiliar, el más común",9
Muere menor en accidente en Tapachula,9
Cuesta diabetes más de 1 millón de pesos al año por cada paciente no controlado,9
Bryan LeBarón | Agenda legislativa,9
"Feminicidios, pandemia que no contuvo la Alerta de Violencia de Género contra las Mujeres",9
"Oaxaca, con 17 municipios afectados por lluvias: Alejandro Murat",9
Deslaves carreteros bloquean 33 comunidades en el Istmo de Tehuantepec,9
COVID-19 en Oaxaca: 3 mil 291 contagios y 170 decesos en una semana,9
Arrolla taxi a ciclista en la Carretera Federal 190; la víctima fue hospitalizada en Tlacolula,9
Esta semana ha sido la más difícil. -AMLO,9
"En Xalpatláhuac, Guerrero, disuelven a balazos reunión encabezada por la alcaldesa",9
AMLO admite corrupción e inexperiencia con entrega de fertilizantes,9
OAXACA: habitantes de La Ventosa protestan por desatención por parte de autoridades (VÍDEO),9
Promueven documental El chef zapotecode Ana Silvia Cantú,9
"Por lluvias, gobierno de Oaxaca solicita declaratoria de emergencia en 46 municipios",9
Marisela celebra su cumpleaños,9
"Luego de accidente, abandonan taxi en un barranco de Huajuapan de León, Oaxaca",9
"Por temor a contagios por COVID-19, llaman a suspender clases presenciales en la Mixteca",9
Amplía Afore ISSSTE elección de beneficiarios de pensión en México,9
El Istmo de Tehuantepec se posicionará a nivel mundial con el Corredor Interoceánico,9
Familias de desaparecidos no pierden la esperanza de reencontrarse con su seres queridos,9
Conagua informa sobre el desfogue controlado de la presa Benito Juárez,9
Dan a GN millones sin rendir cuentas,9
COVID-19 trajo ruina económica y social: obispo de la prelatura Mixe de Oaxaca,9
"VIDEO: ""Una noche de horror"", delincuentes asaltan bancos y utilizan a rehenes como escudos humanos en Brasil",9
Regresan adultos mayores a empacar en supermercados de la capital oaxaqueña,9
Pasajero muere dentro de un taxi de Xoxocotlán por paro cardiaco,9
"Vulnerables ante reclutamientos criminales, 54 mil menores en Oaxaca",9
VÍDEO: Alertan por avenida destrozada que comunica a varias colonias de Tuxtepec,9
Billy Álvarez queda fuera de la Cooperativa Cruz Azul,9
Michel Fourniret: la historia del asesino más aterrador de Francia,9
"Necesario, pasar del reconocimiento a la protección de los derechos humanos: Eduardo Pinacho Sánchez",9
Fuertes vientos y mal estado de salud provocan colapso de higo emblemático de Oaxaca,9
Notaría 84 ya está en la gran final de la Liga Palapa Fut 7 en Tuxtla Gutiérrez,9
Amigos por siempre,9
"Solo daños materiales en choque, en Cacahoatán",9
Impiden vecinos de Zaachila instalación de terminal de autobuses,9
Registró Oaxaca una disminución de 611 casos de COVID-19 en una semana,9
OAXACA: robo es captado por cámara de vídeo vigilancia (VÍDEO),9
"Correo con supuestas pruebas de infidelidad de tu pareja, podría robar todas tus contraseñas y hackearte",9
Plata para Chiapas en Juegos Nacionales CONADE,9
Ensayo positivo en casa para Cafetaleros de Chiapas,9
Gobierno de Oaxaca pide declaratoria de emergencia por fuertes lluvias,9
Mirar a la UABJO,9
VERACRUZ: Vendedor de pollos es asesinado mientras circulaba en su motocicleta,9
Conductor de taxi fue ejecutado a balazos en Matías Romero,9
Operador de tráiler queda atrapado al interior de su unidad tras volcar en la pista Veracruz – Cardel [VIDEO],9
Barcelona vence al Getafe con 2-1 en la apertura de la jornada dominical,9
CUBCH organizará el Nacional de Clubes 2021,9
Ciclistas de Oaxaca piden atención para peatones y vehículos no motorizados,9
Embisten a familia frente al Parque Noquis en Tuxtla Gutiérrez,9
Britney Spears anuncia que se casará por tercera vez,9
Capacita Poder Judicial a medios de comunicación sobre el sistema de justicia penal,9
La reforma eléctrica de AMLO es una oportunidad para México y para el PRI: Murat,9
Fue Isaac Alarcón capitán de los Vaqueros de dallas en duelo de pretemporada,9
"(Video)Como por milagro, sacerdote desaparece celular; usa una biblia para robar a comensales",9
"VÍDEO: Oaxaca es un Estado seguro, dice Murat; promete detener a autores de ejecución de Magistrado",9
Restablecen paso en la carretera Oaxaca-Pochutla,9
Deja carambola en Tlalixtac deja cinco lesionados; el responsable quedó a disposición de las autoridades,9
Rancho El Laurel se codeó con la elite en El Millonario,9
Un joven murió electrocutado en Valle Nacional,9
Arrancan estancias infantiles del ISSSTE reincorporación presencial,9
"Inés Gómez Mont y su esposo habrían desviado 3 mmdp de Segob, publica Animal Político",9
"Ríos Farjat: ""Somos una sola gran mujer ante la historia""",9
Equipa IEEPO con mobiliario nuevo a 189 escuelas de nivel básico de la región Cuenca,9
"Continúan robando tuberías y medidores, para el suministro de agua potable en Ixtepec.",9
Abren convocatoria para el primer Concurso Estatal de Día de Muertos,9
UNACH pone en marcha Congreso Mesoamericano de Investigación,8
Gran acierto llevar vacunas a comunidades indígenas de Chiapas,9
"Dos lesionados y daños materiales deja choque de camioneta contra retroexcavadora en Juchitán, Oaxaca",9
"Hernán Cortés, el personaje efímero que traspasó el tiempo y permanece",9
Largas filas para adquirir oxígeno en Tuxtla Gutiérrez,9
LOMA BONITA : Fallece tras siniestrarse en una motocicleta con reporte de robo,9
Se reencuentran familias oaxaqueñas migrantes,9
Denuncian desaparición de Unidad de Búsqueda de la Fiscalía de Coahuila,9
Se vacunará a menores de 12 a 17 años con riesgo de sufrir Covid grave: López-Gatell (VÍDEO),9
"En Chiapas, Shotokan cumple con exámenes de grados Kyu",9
"Pese a pandemia, realizan celebración religiosa en San Cristóbal",9
Internan en el ISSSTE a Salomón Jara,9
Le dio un paro cardíaco a trabajador de autolavado en Tuxtla,9
"(Video)Hombre patea a mujer arrojándola de las escaleras, en Metro de NY",9
"Vuelca camión en Sola de Vega, Oaxaca; el conductor se da la fuga",9
Vehículo de villa Olímpica arrolla a atleta paralímpico de judo y acaba con su sueño en Tokio,9
Impresionante video muestra a tren que hace pedazos a tráiler con todo y su carga,9
Me encuentro bien y motivado: Salomón Jara,9
Entrega DIF créditos a emprendedores,9
"El Huipil de Valle Nacional, en peligro de extinción; solo ocho personas luchan por su rescate",9
Día de Muertos no tiene origen prehispánico: Elsa Malvido,9
Auto se desbarranca en la carretera Xalapa – Las Vigas; una mujer murió,9
En un bar en San Pablo Güilá fueron rescatadas dos mujeres que eran explotadas,9
Guatemalteco pierde la vida al ser atropellado por motocicleta en Tapachula,9
Consiguen Chapulineros de Oaxaca contundente victoria sobre Halcones de Querétaro,9
Gana Karina Sosa premio Primera Novela 2021 con Caballo fantasma,9
Inaugura AMH Primera Expo Congreso Internacional Eléctrico del Sureste 2021,9
Piden apoyo para vendedor de aguas frescas y raspados que derrapó en su motocicleta,9
"Sala Xalapa confirma triunfo de Lizbeth Concha, candidata de la coalición Va por Oaxaca'en Teotitlán",9
Premian a artesanas oaxaqueñas con Galardón Nacional de Textiles,9
Felipe de J. Monroy | Lenguaje inclusivo: ¿imposición o libertad?,9
Luto en el beisbol: fallece Nemorio Méndez,9
Debuta Messi en triunfo del PSG sobre Reims,9
"Como lo hace la 'chaviza', el INE y el SAT crean cuenta de TikTok y comparten contenido 'Otaku'",9
Teléfono rojo | José Ureña | Exilios: paralelismo entre Ebrard y Anaya,9
VERACRUZ: Varón se niega a seguir bebiendo con su amigo y termina asesinado,9
"Dejaría ""Nicholas"" más inundaciones, alerta Conagua",6
Diario legislativo | Pedro Jiménez | En Morena ya no quieren a Monreal,9
Ocupará Santiago Giménez el lugar de Raúl Jiménez en el Tri,9
Parcialmente desmantelan primera caravana de migrantes en Chiapas,9
Mueren dos personas en volcadura en San Cristóbal Amatlán,9
Atienden daños a sector carretero derivados de tormentas tropicales,9
El administrador de fondos más grande del mundo suma bitcoin a su balance,9
José Ureña | Teléfono rojo | Adiós a Bonilla,9
"""Escribir es como buscar una senda secreta"", reflexiona Villoro desde Oaxaca sobre su nuevo libro",9
Oaxaca suma 17 decesos por Covid 19,9
Realizan exámenes oftalmológicos a atletas débiles visuales de Oaxaca,9
Consejos para convertirse en un gran editor de videos,9
Acuden personas de Tlaxiaco a vacunarse contra la Covid,9
Contrafilo | José García Segura | Mano dura contra opositores,9
"SLP: llamó al 911 porque lo perseguían, policía llegó y ya estaba muerto",9
Inicia ciclo escolar en Oaxaca en modalidad a distancia y semipresencial,9
Con participación responsable de todos tendremos un regreso a clases seguro,9
ARRANCA EN SEPTIEMBRE LA TEMPORADA DE PESCA CAMARONERA EN SALINA CRUZ.,9
En una semana fallecieron 8 personas por Covid en la Mixteca,9
Pronostica Secretario de Hacienda que economía se restablecerá en 2022,9
Impulsan red de cuidados paliativos en Hospitales Generales de Oaxaca,9
Realizan Primer Congreso Nacional Federalismo Judicial en Oaxaca,9
"Instaladas, 100 estaciones de lavado de manos en escuelas de Sierra Sur",9
Marchan en la ciudad de Oaxaca familiares de personas desaparecidas,9
Piden reconstruir escuela en Cintalapa,9
"Presentan Sistema de Autoridades Electas, herramienta de acceso a la información",9
Ganan Cordero-Hernández la Carrera Panamericana 2021,9
"Monte Albán, joya de la cultura zapoteca frente a la ‘nueva normalidad’",9
Graves inundaciones en el Istmo de Tehuantepec; pobladores piden ayuda,6
Concursos de belleza ya son considerados violencia simbólica en Oaxaca,9
Vinculan a proceso a hombre imputado por violencia familiar en la Costa,9
Fuertes lluvias provocaron daños en Tuxtla Gutiérrez,9
Hospitalizan a motociclista que derrapó en Huatulco,9
Convoca IEEPCO a integrar 25 Consejos Distritales para el Proceso Electoral Ordinario 2021-2022.,9
"En Oaxaca, 50 niños están hospitalizados por covid, informa secretario de Salud",9
Aplicarán este martes segunda dosis anticovid en el Valle Central,9
Muere una persona que arrastró el río con todo y su vehículo en Oaxaca,9
AVG a 3 años: 334 niñas y mujeres asesinadas de manera violenta,9
Rama cae sobre cables de energía eléctrica en San Martín Mexicapan,9
Anuncian Alejandro Murat y Embajador Esteban Moctezuma,9
"Capturan al 'Chencho', líder de la cédula delictiva 'Los Chenchos', en La Perla",9
Dos menores de edad perdieron la vida en fatal accidente,9
"Convenio ISSSTE-URSE, para un Oaxaca más saludable: Luis Antonio Ramírez",9
Fracasa gobierno de México en su intención de contener caravana,9
Telesecundaria de Huajuapan regresa a las aulas para brindar asesorías,9
Morena va a ganar la elección a gobernador en Oaxaca: Ricardo Monreal,9
En México han muerto 267 mil 969 por Covid,9
Fueron seis asesinatos registrados este domingo en Oaxaca,9
Interpondrá Silvano queja ante CNDH contra FGR y Presidente,9
"La niñez, feliz con el regreso a las aulas",9
"Tomiii 11, hasta siempre…",9
Itinerario político | Ricardo Alemán | ¿Qué inventará AMLO en informe,9
"Habitantes de Tututepec llevan 5 días sin luz, toman oficinas de la CFE",9
La humanidad está cada vez más cerca del espacio exterior: Carlos Aguilar,9
OAXACA: tres personas lesionadas y cinco viviendas afectadas tras explosión de pirotecnia en Huazolotitlan,9
Redoblamos esfuerzo por el proyecto de paz en Oaxaca: Díaz Escárraga,9
Con bloqueo impiden paso entre Salina Cruz y Huatulco,2
Firman convenio para que estudiantes hagan servicio social en el ISSSTE,9
Trabajamos para modernizar el transporte público oaxaqueño: Alejandro Murat,9
En agosto 316 personas se contagiaron de Covid en Huajuapan,9
Supera México las 300 medallas en Juegos Paralímpicos,9
"Indagan exceso de estudios clínicos en Hospital Civil de Oaxaca; hacen hasta 80 por paciente, señala SSO",9
Explora Rodrigo Morlesin mundos mágicos en su nuevo libro ‘¿A dónde va este tren?’,9
"Alejandro Dogre, el futuro de la portería en Venados",9
Poncho encuentra un equipo con sed de revancha: Jairo González,9
Desarman a policías estatales en Santiago Jocotepec por conflicto de obras,9
"Poder y Dinero | Víctor Sánchez Baños | Una vez más: ¡Los celulares!, idiotas",9
En prisión y vinculado a proceso probable homicida de mujer,9
Levantan confinamiento voluntario en San Pedro Yucunama,9
¿Tienes adolescentes en casa? Uno de cada 7 puede tener problemas de salud mental,9
Sentencian a 25 años de cárcel agresor sexual,9
Mbappé no va al Real Madrid y se queda en el PSG,9
Aplicarán 22 mil vacunas anticovid en Putla y Juxtlahuaca,9
Rinde protesta Lorena Cuéllar como Gobernadora de Tlaxcala,9
Firman ISSSTE y la URSE convenio de colaboración,9
Once atletas ya cuentan con su clasificación a los Paranacionales Conade,9
Itinerario político | Ricardo Alemán | 1988,9
Francisco Monterrosa estará más cerca de la luna,9
Convoca a participar en el Segundo Simulacro Nacional,9
José Luis Camacho Acevedo | A mitad del camino nada que celebrar,9
Libros de ayer y hoy | Teresa Gil | El mes de la Patria en sus avatares y su devenir creativo,9
Buscan que visitantes de otros países muestren cartilla de vacunación anticovid,9
Palaperos de Bahía la ventosa pierden patrimonio a causa de lluvias.,9
Coordina CEPCO instalación del Consejo Regional de Protección Civil en el Istmo de Tehuantepec,9
Itinerario Político | Ricardo Alemán | se unen medios ante intolerancia oficial,9
Joselito Velázquez nuevo integrante del Canelo Team con Eddie Reynoso,9
Buscan proyectar a Oaxaca como destino incluyente para la comunidad LGBT,9
Vinculan a proceso a presunto responsable de desaparición,9
Ejecutan a los pasajeros de un taxi sobre la carreteraPinotepa – Acapulco,9
IMSS aplica la vacunación contra COVID-19 en supermercados de Tuxtla y Tapachula,9
Asesinan a balazos a un individuo frente a la casa ejidal de Ejutla,9
Humberto Aguilar Coronado | Palabra de tigre | Hace 30 años,9
Erik Avilés | Presencialidad escolar: entre la oportunidad y la urgencia,9
Indicador Político | Carlos Ramírez | AMLO 21-24,9
"Imparten Doctorado en Educación, Arte y Cultura en el ICE-UABJO",9
Aplica Semovi 250 sanciones por incumplimiento de medidas sanitarias,9
Faltan 192 mil 713 empleos para recuperar asegurados antes de pandemia,9
Derrumbes impiden acceso a comunidad de la Mixteca,9
"OAXACA: municiones, dinero y droga lo asegurado tras cateos en Juchitán",9
"Jalatlaco, el barrio que tienen que recorrer en Oaxaca",9
Realiza Sebien conversatorio por el Día Internacional de los Afrodescendientes,9
"Oaxaca, octavo lugar nacional en enfermedades gastrointestinales",9
"Presume Babo, de Cartel de Santa, su visita a San Mateo Río Hondo",9
Realizarán subasta de arte para impulsar trabajo del GESMujer,9
Activan protocolo emergente por brote de Covid en secundaria de Morelos,9
En 3 años destina Gobierno 33 mil 581 mdp para refinerías en México,9
Vacuna Sedena a mayores de 18 años en Juxtlahuaca,9
Sigue CAO atendiendo derrumbes por lluvias en Oaxaca,9
En cateos decomisan droga y municiones en Juchitán de Zaragoza,9
OAXACA: sexoservidora termina lesionada por riña,9
"Detienen a dos en Juchitán y aseguraron droga, municiones y dinero",9
Salud federal responderá amparos de vacunas a menores de edad: Nancy Ortiz,9
"Seguridad y Defensa | Carlos Ramírez | Agenda sexenal Seguridad, saldos irregulares",9
Banorte deberá de devolver 19. 6 de mdp al ayuntamiento de Huajuapan,9
El Malinche,9
Afirma gobernador que hay seguridad en Oaxaca; anuncia visita de AMLO.,9
Piden mantener medidas sanitarias en festejos patrios,9
"En el Istmo, decenas de familias son evacuadas y trasladadas a refugios temporales por lluvias",9
Covid dejó en Oaxaca 465 decesos en agosto; septiembre inicia con 19,9
"Mayordomías, fiestas emblemáticas de Oaxaca",9
En México la paridad es una realidad: magistrada Mónica Aralí Soto,9
"Miscelánea, salud y política | Judith Álamo López | Capacidad de asombro",9
Conmemora AMLO 200 aniversario de la Armada,9
"Familia encuentra en la puerta de su casa una caja con flores y una bomba casera, en Emiliano Zapata, Veracruz",9
Continuarán lluvias en Oaxaca debido a la tormenta tropical Nicholas,9
Real Madrid protagonizó una alegre fiesta en su regreso al Santiago Bernabéu,9
Más del 70% de habitantes de Oaxaca de Juárez se siente inseguro: Inegi,9
Inauguran galería Pitao Cozobi con exposición del maestro Josué Vásquez,9
Teléfono rojo | José Ureña | Y sus organizaciones pierden fuerza…,9
"En breve acto, titular de Segob entrega Tercer Informe",9
Economía de Oaxaca crece de la mano de las artesanas y los artesanos: Ivette Morán,9
"Carlos Ramírez | AMLO: seguridad interior, nuevo paradigma, pero mal explicado",9
Para Centro de Transfusión Sanguínea de Oaxaca por falta de insumos,9
En Chiapas invitan a la ciudadanía al segundo Simulacro Nacional de Sismo 2021,9
"En Oaxaca suman 132 casos nuevos, mil 359 activos y 17 defunciones más",9
Entregan despensas a familias oaxaqueñas Minera Cuzcatlán y San José del Progreso,9
Itinerario Político | Ricardo Alemán | Tres años de mentir,9
Piden Servicios de Salud evitar aglomeraciones en festejos patrios,9
Martha cuatro años de globos rosas en el cielo.,9
"Santa María Totolapilla, comunidad del Istmo que se mantiene libre de Covid",9
Vecinos intentan linchar a individuo señalado de robo en Zaachila,9
Inicia torneo infantil de futbol en Juchitán,9
Caen siete vendedores de droga en la colonia La Perla en Tapachula,9
Imparten capacitaciones para registro de marcas locales,9
Bloquean Niños Héroes a la altura del IMSS en la ciudad de Oaxaca,9
Tiroteo entre Guardia Nacional y comando deja un herido en Oaxaca,9
Reafirma CECAD-UABJO compromiso en Nivel Medio Superior y Superior,9
Jaime Arizmendi | Política al margen | Tercer informe,9
Invita AGEO a Encuentro Virtual de Archivos y Bibliotecas Privados de Oaxaca,9
Lanza Infonavit sistema para ayudar a empresas Repse con outsourcing,9
Protesta personal del DIF por incumplimiento de salarios en Bochil,9
"Encarrerado, Gobernador de Oaxaca envía ternas al Congreso para elegir 5 nuevas magistraturas del TSJE",9
"Inicia el Doctorado en Educación, Arte y Cultura en el ICE-UABJO",9
"En Oaxaca, arranca Uber Taxi con el 60% de los concesionarios inscritos y el impulso del gobierno",9
"""¡Arreglen los semáforos!"", exigen ciudadanos ante riesgo de accidentes por lluvias",9
Gobierno de Oaxaca solicita ante el IMPI Indicación Geográfica del gusano de seda de Cajonos y de los tapetes de lana,9
"Mujeres mayores de 50 años, las más violentadas",9
León acaba con el invicto de Libertad en la liga municipal de Juchitán de Zaragoza,9
Siguen 10 municipios libres de Covid en la Sierra Norte,9
Balacera entre GN y personas armadas en Oaxaca deja un lesionado,9
Realiza Registro Civil 75 mil 898 registros de nacimientos,9
OAXACA: trabajadores de salud marchan por despido (VIDEO),9
"[VIDEO] Luego de parar la obra, comerciantes Tuxtepecanos lograron que empresa que rehabilita el sistema de agua potable trabaje de madrugada",9
Alistan gobierno y Poder Judicial del Oaxaca Nuevo Sistema de Justicia Laboral,9
Agonizan afiladores por la pandemia; tecnología y virus dan el tiro de gracia,9
Solicitan ante el IMPI Indicación Geográfica del gusano de seda de Cajonos,9
José Luis Camacho Acevedo | Ramírez Cuevas confronta de nuevo a gobierno,9
"En el Registro Civil de Oaxaca lucran con muertos de la COVID-19, denuncian familias",9
Algunos crímenes unen más que los lazos de sangre,9
Reabren playas en Oaxaca,9
"Volcadura deja 20 heridos en Oaxaca, entre ellos migrantes",9
La TUA desde Santa Lucía será 450 pesos más barata que en AICM,9
En Chiapas no habrá venta de trago el día del Grito,9
Varón y dama se lían a golpes en la zona de cantinas de Loma Bonita,9
Carlos Cisneros llegó a pensar en el retiro,9
Impone Morena mayoría: avanza al Senado dictamen sobre juicio político,9
Aprueba Congreso de Oaxaca creación de plataforma para el Corredor Interoceánico,9
Periodismo deportivo con enfoque de género para un mundo más igualitario,9
Contrafilo | José García Segura | El sucesor,9
"Teléfono rojo | José Ureña | México, distanciado de EU",9
Indicador político | Carlos Ramírez | El unilateralismo de Biden-Harris,9
• Mujeres por la Gubernatura,9
Con este look Yalitza Aparicio luce orgullosa sus raíces indígenas,9
OAXACA: adolescente muere en estación norte de bomberos,9
Brindan capacitación sobre la reforma en justicia laboral en Oaxaca,9
Pedir o no pedir perdón,9
